Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (mg/stk),Airmass SP (mg/stk),Ambient Press (kPa),Ambient Temp (°F),Battery Volts (V),Boost (psi),BPA Deviation (%),BPA Pos (%),WG Position (%),BPA SP (%),Brake Press (bar),Calc HP (hp),Calc TQ (lbft),Cat Temp (°F),Comb Mode (),Coolant Temp (°F),Cruise (),Current map (),DV Position (%),Eng State (),Engine Speed (rpm),EOI Actual (°),EOI Limit (°),Eth Content (%),Exh Flow Fac (),Exh Press Des (kPa),Exhaust Cam (°),FAC_MFF_ADD_FAC_LAM_AD (%),FAC_MFF_BAS_CUS (),FAC_TQ_REQ_DRIV_DROF (),FAC_TQ_REQ_PV (),Fastest Wheel (km/h),Flex IAT add (),Flex IAT weight (),Flex Lambda add (),Flex Lambda weight (),Flex MPI add (),Flex MPI weight (),Flex PUT Adder (kPa),Flex PUT weight (),Flex Spark Adder (°),Flex Spark weight (),Flex Torque Adder (ft-lb),Flex Torque weight (),FP DI (bar),FP DI SP (bar),FP MPI (kPa),FP MPI SP (kPa),Fuel Flow (g/min),Fuel Flow SP (mg/stk),Fuel Split MPI (),fup_efp_ctl_ad (kPa),fup_efp_ctl_i (kPa),fup_efp_dif (kPa),Gear (),HPFP Eff Vol (%),IAT (°F),Ign Table Value (°),Ign Timing Avg (°),Inj Duty DI (%),Inj Duty MPI (%),Inj PW DI (ms),Inj PW MPI (ms),Int Flow Fac (),Intake Cam (°),knk nl0 (V),knk nl1 (V),knk nl2 (V),knk nl3 (V),knks_cmd_gain_ad0 (),knks_cmd_gain_ad1 (),knks_cmd_gain_ad2 (),knks_cmd_gain_ad3 (),knks_rng_h0 (V),knks_rng_h1 (V),knks_rng_h2 (V),knks_rng_h3 (V),knks_thd0 (V),knks_thd1 (V),knks_thd2 (V),knks_thd3 (V),Knock Avg (°),Knock Cyl 1 (°),Knock Cyl 2 (°),Knock Cyl 3 (°),Knock Cyl 4 (°),LACO State (),Lambda (),Lambda Delta (),Lambda PID (%),Lambda SP (),Lambda SP Filtered (),LPFP DC (%),LTFT (%),LV_PRS_IM_SP_UP_THD (),MAF_COR (),MAP (kPa),MAP SP (kPa),MBT Ignition (deg crank),Misfire Cyl 1 (),Misfire Cyl 2 (),Misfire Cyl 3 (),Misfire Cyl 4 (),Misfire Sum (),Muffler Temp (C),Oil Temp (°F),PCV Mean Voltage (V),PCV PSI (psi),Pedal Pos (%),Port Flap Pos (),PQ_THR_SP_1 (),Press Ratio (),PRS_UP_THR_WIDE_OPEN_THR (hPa),PUT (kPa),PUT I Inhibit (),PUT SP (kPa),PUT_DIF_PUT_CTL (hPa),PUT_INC_MMV (hPa),put_sp_optm_resp (kpa),Slowest Wheel (km/h),SOI Actual (°),SOI Limit (°),STATE_ALFU (),STATE_ALFU_CTL (),Steering Angle (°),STFT (%),Target Slip (km/h),TC Active (),TC D (),TC I (),TC Ignition pull (km/h),TC P (),TC PID (),TC WG pull (%),TC Wheel Slip (km/h),TEG_DYN_UP_TUR (C),Torque (Nm),Torque Lim (),Torque Max (Nm),Torque Req (Nm),Total Trim (%),TPS (°),tqi_add_puc_open_thr[0] (nm),Turbine Temp (°F),Turbo Speed (krpm),Valve Lift Pos (),Vehicle Speed (mph),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Current (a),WG Voltage (V),Wheel Speed FL (mph),Wheel Speed FR (mph),Wheel Speed RL (mph),Wheel Speed RR (mph),FAC_LAM_AD_OUT_FMSP[0] (%),MFF_ADD_LAM_AD_OUT_FMSP[0] (mg/stk),FAC_LAM_LIM[1] (%),MFF_SP_CLC[0] (mg/stk),SimosTools [R1.73:2025_10_9:mpi 1.4.bin]
498.248,-3.7494246E-4,4.8581953,1032.8788,1151.47,101.37654,63.050007,13.791083,18.259638,-1.2145996,23.358154,22.143555,22.143555,0.0,265.5558,258.2171,1022.855,9.0,210.21948,2.0,1.0,0.0,3.0,5406.0,185.25,131.625,55.686275,1.392273,503.54153,0.0,1.1535653,1.0546875,0.0,1.0,71.22,0.9765625,0.8125,0.005859375,0.6640625,-0.109375,1.0,0.0,0.6484375,6.0,0.859375,0.0,0.6484375,168.57863,170.00082,537.0402,587.4541,1217.8422,93.46899,0.171875,21.757559,59.70062,49.883183,2.0,74.37897,91.358475,5.625,11.25,68.422516,115.89853,6.716,11.376,0.9883423,13.3515625,1.028595,1.0473633,0.9580231,0.93170166,1.0,1.0,0.0,5.0,1.105957,0.9777832,1.3427734,0.7824707,2.0898438,2.4414062,1.8945312,2.2070312,-0.375,0.0,-0.75,0.0,0.0,1.0,0.86621094,0.0056762737,1.3656626,0.8623047,0.8595587,91.99982,0.7812499,1.0,0.0,227.2721,253.46477,18.0,0.0,0.0,0.0,0.0,0.0,0.25,222.67072,2.482605,-2.9990108,99.90234,0.0,0.999,2.255486,1185.4719,228.65338,0.0,230.19563,13.764309,-2.5704432,0.0,70.67,402.75,450.0,10.0,0.0,-0.0875,0.7463484,10.0,0.0,0.08,0.0,0.0,-9.45,0.0,0.30517578,0.55000305,995.8125,294.71875,128.0,352.1875,316.0,2.498072,79.82713,0.0,1751.9674,203.96729,0.0,44.08018,296.5,2.5543213,0.48217773,74.816895,77.85339,-0.65460205,2.8686523,44.067753,44.042896,43.76328,43.750854,1.1535645,0.0,1.3656616,112.862206,0
498.28,-2.9995397E-4,4.830778,1024.8354,1148.8419,101.374725,63.050007,13.778758,18.151213,-1.361084,23.76709,22.406006,22.406006,0.0,267.03595,257.51282,1022.855,9.0,210.21558,2.0,1.0,0.0,3.0,5451.0,182.625,132.75,54.901962,1.3895264,503.11865,0.0,1.1535653,1.0625,0.0,1.0,71.87,0.9765625,0.8125,0.005859375,0.6640625,-0.109375,1.0,0.0,0.6484375,6.375,0.859375,0.0,0.6484375,167.38992,170.00082,535.71356,583.47406,1217.6036,92.727165,0.171875,21.757559,62.619312,47.49516,2.0,75.346375,91.09263,6.375,12.375,69.277954,115.66946,6.72,11.22,0.98809814,13.6171875,1.038208,1.0520172,0.9851837,0.9409332,1.0,1.0,0.0,5.0,1.3012695,1.4025879,1.3574219,0.9460449,2.109375,2.4609375,1.9140625,2.2265625,-0.375,0.0,-0.75,0.0,0.0,1.0,0.8642578,0.0072631887,1.5014659,0.86328125,0.8612677,91.99982,0.7812499,1.0,0.0,226.5227,254.01591,18.375,0.0,0.0,0.0,0.0,0.0,0.25,222.68364,2.4856567,-2.993664,99.90234,0.0,0.999,2.2502098,1184.7256,228.11441,0.0,229.39133,13.349721,-1.9071031,0.0,71.07,401.625,450.0,10.0,0.0,-0.0875,0.75332874,10.0,0.0,0.0,0.0,0.0,-9.2,0.0,0.37231445,0.80000305,995.8125,293.4375,128.0,351.125,314.875,2.5781212,79.82713,0.0,1752.7549,203.36914,0.0,44.56485,296.4375,2.6184082,0.47912598,74.49341,77.59094,-0.77911377,2.8466797,44.54621,44.54621,44.067753,44.09882,1.1535645,0.0,1.5014648,111.97202,0
498.318,-0.020239962,4.8010616,1017.5646,1145.7474,101.37309,63.050007,13.77599,18.0549,-1.2878418,24.121094,22.833252,22.833252,0.0,268.88995,256.75714,1022.855,9.0,210.21246,2.0,1.0,0.0,3.0,5505.0,181.875,133.5,54.901962,1.3867798,502.12366,0.0,1.1535653,1.0625,0.0,1.0,72.89,0.9765625,0.8125,0.005859375,0.6640625,-0.109375,1.0,0.0,0.6484375,6.375,0.859375,0.0,0.6484375,168.82274,170.00082,534.1215,583.47406,1228.3325,91.60384,0.171875,21.757559,65.53801,49.087173,2.0,73.3963,90.85336,6.375,13.125,69.1282,117.008644,6.624,11.212,1.0076904,14.46875,1.047821,1.0640717,0.9880829,0.9338379,1.0,1.0,0.0,5.0,0.9802246,1.4001465,1.3024902,1.0473633,2.109375,2.4804688,1.9140625,2.1875,-0.375,0.0,-0.75,0.0,0.0,1.0,0.86816406,0.004425052,1.435853,0.86328125,0.8623663,91.99982,0.7812499,1.0,0.0,225.85703,254.60802,19.125,0.0,0.0,0.0,0.0,0.0,0.25,222.69527,2.4856567,-2.990923,99.90234,0.0,0.999,2.2445204,1184.6427,227.53398,0.0,228.44608,8.623423,-0.82917523,0.0,71.84,400.125,450.0,10.0,0.0,-0.21875,0.758913,10.01,0.0,0.08,0.0,0.0,-8.96,0.0,0.44555664,1.050003,995.8125,291.625,128.0,349.875,313.59375,2.5838828,79.82713,0.0,1753.6549,203.25317,0.0,44.950104,302.3125,2.6489258,0.4547119,74.06006,77.1637,-0.7106018,2.8417969,44.738834,45.105446,44.52757,44.602135,1.1535645,0.0,1.435852,110.61556,0
498.35,-0.03619197,4.770425,1010.7843,1143.7551,101.37162,63.050007,13.78577,17.892473,-1.4465332,24.407959,22.961426,22.961426,0.0,269.95193,255.9579,1022.855,9.0,210.20996,2.0,1.0,0.0,3.0,5544.0,182.25,133.5,54.901962,1.3872681,502.29776,0.0,1.1535653,1.0625,0.0,1.0,72.72,0.9765625,0.8125,0.005859375,0.6640625,-0.109375,1.0,0.0,0.6484375,6.375,0.859375,0.0,0.6484375,168.70068,170.00082,533.3255,583.47406,1224.5178,91.96416,0.171875,21.757559,67.13003,49.617847,2.0,74.18518,90.63803,6.375,13.125,69.11345,116.66048,6.576,11.1,1.0057373,14.984375,1.0655975,1.0774231,1.0079193,0.95695496,1.0,1.0,0.0,5.0,1.0754395,1.4440918,1.2475586,1.4794922,2.1484375,2.5,1.953125,2.2265625,-0.375,0.0,-0.75,0.0,0.0,1.0,0.87109375,0.01080323,1.7105114,0.8642578,0.86242735,91.99982,0.7812499,1.0,0.0,224.73566,254.24529,19.5,0.0,0.0,0.0,0.0,0.0,0.25,222.70573,2.4841309,-2.993185,99.90234,0.0,0.999,2.2306478,1184.8914,226.12439,0.0,227.95686,10.281773,-2.4875257,0.0,72.13,399.75,450.0,10.0,0.0,-0.21875,0.9196304,10.01,0.0,-0.4,0.0,0.0,-9.42,0.0,0.4333496,0.59000397,1002.25,289.0625,128.0,349.1875,312.5,2.7267818,79.82713,0.0,1754.5549,203.8086,0.0,45.155155,301.71875,2.682495,0.6164551,73.73657,77.03552,-0.7620239,2.8271484,45.12409,45.14894,44.71398,44.726406,1.1535645,0.0,1.7105103,111.03946,0
498.377,-0.048953578,4.73942,1007.12885,1138.7955,101.37113,63.050007,13.780898,17.789824,-1.2207031,24.572754,23.35205,23.35205,0.0,270.18817,255.21513,1027.8049,9.0,210.20798,2.0,1.0,0.0,3.0,5565.0,181.125,133.125,54.901962,1.3839722,501.09546,0.0,1.1535653,1.0546875,0.0,1.0,73.41,0.9765625,0.8125,0.005859375,0.6640625,-0.109375,1.0,0.0,0.6484375,6.375,0.859375,0.0,0.6484375,168.80681,170.00082,532.26416,579.75934,1217.8422,90.9892,0.171875,21.757559,70.04872,47.22982,2.0,73.4848,90.44423,6.75,12.75,68.95595,116.500145,6.544,11.056,1.0146484,15.125,1.0759735,1.0747528,1.0129547,0.9590912,1.0,1.0,0.0,5.0,1.3500977,1.5026855,1.7041016,1.0168457,2.1679688,2.5,1.953125,2.2265625,-0.375,0.0,-0.75,0.0,0.0,1.0,0.8720703,0.010009773,1.7990124,0.86621094,0.86309874,91.99982,0.7812499,1.0,0.0,224.02744,253.72821,19.5,0.0,0.0,0.0,0.0,0.0,0.25,222.71515,2.4841309,-2.9942567,99.90234,0.0,0.999,2.2264872,1184.3939,225.70152,0.0,227.50081,14.676402,-2.0729382,0.0,72.82,399.75,450.0,10.0,0.0,-0.30625,1.0482043,10.01,0.0,-0.16,0.0,0.0,-9.42,0.0,0.40283203,0.59000397,1002.25,288.5625,128.0,348.40625,311.875,2.8419375,79.82713,0.0,1755.4548,202.46582,0.0,45.4472,304.40625,2.7038574,0.37841797,73.565674,76.64795,-0.7279968,2.8271484,45.478268,45.36642,45.03088,45.167583,1.1535645,0.0,1.7990112,109.85255,0
498.415,-0.059162863,4.7270184,1000.86615,1136.5913,101.37069,63.050007,13.777488,17.602068,-1.2390137,24.761963,23.52295,23.52295,0.0,272.59265,255.28448,1027.8049,9.0,210.20639,2.0,1.0,0.0,3.0,5613.0,182.625,134.25,54.901962,1.3815918,500.23312,0.0,1.1535653,1.0546875,0.0,1.0,73.84,0.9765625,0.8125,0.005859375,0.6640625,-0.109375,1.0,0.0,0.6484375,6.375,0.859375,0.0,0.6484375,169.04031,170.00082,531.2028,579.75934,1214.9811,90.48052,0.171875,21.757559,72.96742,48.291164,2.0,73.05298,90.269806,7.125,13.875,68.51859,116.47309,6.424,10.92,1.0217285,15.9296875,1.0786438,1.0681915,1.0511017,0.9576416,1.0,1.0,0.0,5.0,1.3574219,1.5063477,1.4306641,0.9326172,2.2070312,2.4609375,2.03125,2.2265625,-0.375,0.0,-0.75,0.0,0.0,1.0,0.87109375,0.0079650935,1.8280042,0.8671875,0.86364806,91.99982,0.7812499,1.0,0.0,222.73247,253.3336,20.25,0.0,0.0,0.0,0.0,0.0,0.25,222.72363,2.4794006,-3.0062609,99.90234,0.0,0.999,2.2132456,1184.3939,224.35825,0.0,226.73798,17.827267,-2.1558557,0.0,73.13,399.0,450.0,10.0,0.0,-0.21875,1.1510634,10.01,0.0,-0.32,0.0,0.0,-9.3,0.0,0.40893555,0.7099991,1002.25,287.125,128.0,347.3125,310.6875,2.9131498,79.82713,0.0,1756.4674,202.6062,0.0,45.84488,306.53125,2.7374268,0.46081543,73.27881,76.47705,-0.64819336,2.8222656,45.74546,45.888374,45.633614,45.32914,1.1535645,0.0,1.8280029,109.259094,0
498.448,-0.04733029,4.7220573,999.1557,1133.2001,101.37029,63.050007,13.792679,17.532455,-1.7211914,25.006104,23.284912,23.284912,0.0,274.41278,255.30609,1027.8049,9.0,210.20511,2.0,1.0,0.0,3.0,5650.0,181.125,132.75,54.901962,1.3807983,500.49847,0.0,1.1535653,1.046875,0.0,1.0,74.71,0.9765625,0.8125,0.005859375,0.6640625,-0.109375,1.0,0.0,0.6484375,6.375,0.859375,0.0,0.6484375,168.96071,170.00082,530.4068,579.75934,1224.041,89.124054,0.171875,21.757559,74.2941,48.82184,2.0,72.38312,90.11282,7.125,13.5,68.686905,116.30184,6.428,10.884,1.0236206,16.273438,1.0786438,1.0713196,1.0594177,0.93437195,1.0,1.0,0.0,5.0,2.2485352,0.9777832,0.99365234,1.2646484,2.2460938,2.4609375,2.03125,2.1484375,-0.75,-1.5,-0.75,0.0,0.0,1.0,0.8720703,0.00915528,1.9165052,0.8671875,0.8646246,91.99982,0.7812499,1.0,0.0,222.2521,252.42911,20.25,0.0,0.0,0.0,0.0,0.0,0.25,222.73126,2.4806213,-3.0091426,99.90234,0.0,0.999,2.206465,1183.7306,223.67001,0.0,226.14096,24.543587,-2.238773,0.0,73.85,398.25,450.0,10.0,0.0,-0.30625,1.2333508,10.01,0.0,0.32,0.0,0.0,-9.15,0.0,0.4272461,0.8600006,1008.5,286.375,128.0,346.4375,309.875,2.9931793,79.82713,0.0,1757.3674,202.58789,0.0,46.06236,307.09375,2.8137207,0.7598877,73.13843,76.712036,-0.7635498,2.8076172,46.074787,46.00022,45.776527,45.66468,1.1535645,0.0,1.9165039,107.6059,0
498.479,-0.07786423,4.701323,993.0389,1133.2849,101.37076,63.050007,13.791594,17.33831,-2.11792,25.164795,23.046875,23.046875,0.0,275.53482,254.59265,1027.8049,9.0,210.2041,2.0,1.0,0.0,3.0,5689.0,182.25,132.375,55.686275,1.3765869,498.97278,0.0,1.1535653,1.046875,0.0,1.0,74.81,0.3125,0.8125,0.005859375,0.6640625,-0.109375,1.0,0.0,0.6484375,6.375,0.859375,0.0,0.6484375,169.43831,170.00082,529.6108,576.5753,1225.9484,88.70016,0.171875,21.757559,77.2128,46.69915,2.0,71.698,89.83654,7.125,13.125,68.3486,115.848724,6.36,10.78,1.0316772,16.453125,1.0786438,1.0652161,1.0642242,0.93963623,1.0,1.0,0.0,5.0,1.3952637,1.0180664,1.4025879,0.8911133,2.2460938,2.4414062,2.0703125,2.1679688,-0.75,-1.5,-0.75,0.0,0.0,1.0,0.87402344,0.011993417,2.1331801,0.8671875,0.86535704,91.99982,0.7812499,1.0,0.0,220.91399,252.65125,20.625,0.0,0.0,0.0,0.0,0.0,0.25,222.73813,2.4787903,-3.0150452,99.90234,0.0,0.999,2.195658,1182.5697,222.57552,0.0,225.54396,29.352804,-2.238773,0.0,73.94,399.0,450.0,10.0,0.0,-0.39374998,1.2991806,10.02,0.0,0.16,0.0,0.0,-9.15,0.0,0.48217773,0.8699951,1008.5,283.84375,128.0,345.59375,309.0,3.142898,79.82713,0.0,1758.2673,201.7395,0.0,46.51596,309.5,2.9205322,0.9857178,73.046875,76.953125,-0.8602905,2.8051758,46.44761,46.540817,46.09343,46.074787,1.1535645,0.0,2.1331787,107.09723,0
498.51,-0.122291386,4.674279,988.654,1130.8263,101.37118,63.050007,13.790834,17.266684,-2.355957,25.238037,22.88208,22.88208,0.0,276.1576,253.69647,1027.8049,9.0,210.20328,2.0,1.0,0.0,3.0,5722.0,181.125,132.375,55.686275,1.3744507,498.20166,0.0,1.1535653,1.046875,0.0,1.0,75.59,0.296875,0.8125,0.005859375,0.6640625,-0.109375,1.0,0.0,0.6484375,6.375,0.859375,0.0,0.6484375,168.5574,170.00082,529.34546,576.5753,1224.5178,88.84852,0.171875,21.757559,78.53948,46.69915,2.0,72.85919,89.58788,7.125,13.125,68.26948,116.34779,6.316,10.764,1.039978,16.476562,1.096344,1.0579681,1.0771179,0.94436646,1.0,1.0,0.0,5.0,1.2756348,0.98876953,1.0449219,1.0742188,2.265625,2.4023438,2.109375,2.1679688,-0.75,-1.5,-0.75,0.0,0.0,1.0,0.87890625,0.012542734,2.2201552,0.86816406,0.86590636,91.99982,0.7812499,1.0,0.0,220.42056,252.26494,21.0,0.0,0.0,0.0,0.0,0.0,0.25,222.74431,2.4783325,-3.019082,99.90234,0.0,0.999,2.188042,1182.238,221.8044,0.0,225.02158,31.50866,-2.238773,0.0,74.75,397.5,450.0,10.0,0.0,-0.39374998,1.3518445,10.02,0.0,0.48,0.0,0.0,-9.18,0.0,0.45776367,0.83999634,1008.5,283.125,128.0,344.90625,307.875,3.2606175,79.82713,0.0,1758.9987,201.89209,0.0,46.44761,312.0,3.0303955,1.0681152,73.01636,77.11487,-0.9359741,2.800293,46.484894,46.354404,46.31091,46.056145,1.1535645,0.0,2.2201538,107.28798,0
498.548,-0.13783312,4.625962,986.4232,1125.6124,101.37155,63.050007,13.802021,17.2126,-1.8188477,25.256348,23.4375,23.4375,0.0,275.9989,252.18442,1027.8049,9.0,210.20264,2.0,1.0,0.0,3.0,5753.0,179.625,132.75,55.686275,1.3735962,497.89487,0.0,1.1535653,1.0390625,0.0,1.0,75.86,0.265625,0.8125,0.005859375,0.6640625,-0.109375,1.0,0.0,0.6484375,6.75,0.859375,0.0,0.6484375,169.04031,170.00082,528.2841,576.5753,1230.9551,87.47086,0.171875,21.757559,81.458176,47.760494,2.0,71.71326,89.36409,7.875,13.5,68.720474,116.55061,6.316,10.712,1.0466309,16.492188,1.1025238,1.051712,1.1013031,0.9763336,1.0,1.0,0.0,5.0,1.0742188,1.0986328,1.0693359,1.9775391,2.3242188,2.3828125,2.1484375,2.2265625,-0.75,-1.5,-0.75,0.0,0.0,1.0,0.8769531,0.014526377,2.453615,0.8691406,0.8673712,91.99982,0.7812499,1.0,0.0,220.04805,251.64386,21.0,0.0,0.0,0.0,0.0,0.0,0.25,222.74988,2.4798584,-3.0173745,99.90234,0.0,0.999,2.1874611,1181.6577,221.74634,0.0,224.52406,28.855299,0.16583505,0.0,75.14,397.5,450.0,10.0,0.0,-0.30625,1.5502256,10.01,0.0,0.0,0.0,0.0,-9.29,0.0,0.41503906,0.7200012,1014.6875,282.71875,128.0,343.9375,307.09375,3.4373643,79.82713,0.0,1760.2361,202.17285,0.0,46.957134,314.0,3.112793,0.4119873,73.03467,76.55945,-0.9425354,2.7978516,46.969563,46.90121,46.677517,46.77694,1.1535645,0.0,2.4536133,105.613594,0
498.58,-0.1102665,4.606635,979.78186,1119.9746,101.37272,63.050007,13.7922735,17.073559,-1.8737793,25.280762,23.406982,23.406982,0.0,277.85037,252.29736,1034.2175,9.0,210.20212,2.0,1.0,0.0,3.0,5789.0,178.875,133.125,55.686275,1.369751,496.50183,0.0,1.1535653,1.0390625,0.0,1.0,76.54,0.2421875,0.8125,0.005859375,0.6640625,-0.109375,1.0,0.0,0.6484375,6.75,0.859375,0.0,0.6484375,170.26616,170.00082,527.4881,572.8606,1216.8884,87.15294,0.171875,21.757559,84.37687,45.107132,2.0,70.373535,89.16268,7.875,13.875,68.96925,115.97183,6.292,10.58,1.050293,16.875,1.1042786,1.0584259,1.1003876,0.9666443,1.0,1.0,0.0,5.0,1.1962891,1.1962891,1.1767578,0.67871094,2.3242188,2.4023438,2.1484375,2.2070312,-0.75,-1.5,-0.75,0.0,0.0,1.0,0.87402344,0.008697516,2.3696916,0.8691406,0.8679205,91.99982,0.7812499,1.0,0.0,219.09056,251.02641,21.0,0.0,0.0,0.0,0.0,0.0,0.25,222.75488,2.4812317,-3.0132825,99.90234,0.0,0.999,2.1784387,1182.0721,220.83424,0.0,223.97682,30.513649,-0.16583505,0.0,75.86,396.75,450.0,10.0,0.0,-0.30625,1.7089305,10.02,0.0,0.0,0.0,0.0,-9.34,0.0,0.41503906,0.6800003,1014.6875,280.5625,128.0,343.03125,306.375,3.4811695,79.82713,0.0,1761.3049,201.53198,0.0,47.41695,315.09375,3.149414,0.33569336,73.10791,76.59302,-0.8531189,2.8051758,47.37967,47.404526,47.000633,47.174618,1.1535645,0.0,2.36969,105.232086,0
498.609,-0.1082132,4.598904,976.92224,1120.0593,101.37377,63.050007,13.779592,16.965557,-2.1972656,25.292969,23.095703,23.095703,0.0,279.44186,252.26093,1034.2175,9.0,210.20169,2.0,1.0,0.0,3.0,5823.0,181.875,132.75,55.686275,1.3659668,495.68097,0.0,1.1535653,1.0390625,0.0,1.0,76.73,0.21875,0.8125,0.005859375,0.6640625,-0.109375,1.0,0.0,0.6484375,6.75,0.859375,0.0,0.6484375,170.40413,170.00082,527.2228,572.8606,1213.789,86.5171,0.171875,21.757559,85.70355,45.637806,2.0,69.8822,88.981415,7.875,13.5,67.35408,116.823425,6.116,10.608,1.0494385,17.4375,1.1114502,1.0699463,1.100235,0.93925476,1.0,1.0,0.0,5.0,1.2207031,1.7236328,1.0986328,1.1120605,2.3242188,2.421875,2.1484375,2.1679688,-0.75,-1.5,-0.75,0.0,0.0,1.0,0.8808594,0.01068116,2.4948137,0.8701172,0.8682867,91.99982,0.7812499,1.0,0.0,218.34697,250.96477,21.375,0.0,0.0,0.0,0.0,0.0,0.25,222.75938,2.4809265,-3.0120983,99.90234,0.0,0.999,2.1715455,1181.9893,220.13776,0.0,223.42957,32.50367,-0.08291753,0.0,75.76,395.25,450.0,10.0,0.0,-0.21875,1.8358945,10.01,0.0,0.88,0.0,0.0,-9.04,0.0,0.40893555,0.9700012,1014.6875,279.9375,128.0,342.34375,305.5,3.5664463,79.82713,0.0,1762.2048,201.77002,0.0,47.46045,314.84375,3.2043457,0.4699707,73.22998,76.9043,-1.0014343,2.7978516,47.37967,47.491516,47.193256,47.36724,1.1535645,0.0,2.494812,104.46907,0
498.647,-0.10657056,4.5583115,974.46606,1117.3041,101.37472,63.050007,13.782433,16.840633,-2.6306152,25.24414,22.613525,22.613525,0.0,279.84595,250.68839,1034.2175,9.0,210.20135,2.0,1.0,0.0,3.0,5868.0,180.0,132.75,55.686275,1.3652344,495.40732,0.0,1.1535653,1.0390625,0.0,1.0,77.32,0.1640625,0.8125,0.005859375,0.6640625,-0.109375,1.0,0.0,0.6484375,6.75,0.859375,0.0,0.6484375,168.96602,170.00082,526.69214,572.8606,1220.2263,86.5171,0.171875,21.757559,88.35691,46.168476,2.0,71.266174,88.818275,7.875,13.875,68.36289,116.660835,6.16,10.512,1.0679932,18.515625,1.0980225,1.0920715,1.0700989,0.9454346,1.0,1.0,0.0,5.0,1.2036133,1.6345215,0.87158203,1.0546875,2.265625,2.4609375,2.0507812,2.2070312,-0.375,-1.5,0.0,0.0,0.0,1.0,0.88378906,0.017120374,2.89612,0.87109375,0.8691412,91.99982,0.7812499,1.0,0.0,217.48659,249.9189,21.375,0.0,0.0,0.0,0.0,0.0,0.25,222.76344,2.4813843,-3.0104735,99.90234,0.0,0.999,2.1626096,1180.9944,219.23393,0.0,222.70818,34.742443,0.08291753,0.0,76.65,396.75,450.0,10.0,0.0,-0.0875,1.9374655,10.0,0.0,0.4,0.0,0.0,-9.33,0.0,0.39672852,0.66999817,1020.75,278.65625,128.0,341.1875,304.28125,3.8128984,79.82713,0.0,1763.4424,202.05688,0.0,47.889194,320.40625,3.2714844,0.64086914,73.47412,77.386475,-1.038971,2.8076172,47.876766,47.86434,47.491516,47.67793,1.1535645,0.0,2.8961182,104.46907,0
498.68,-0.08525645,4.5233245,970.7355,1115.6932,101.37557,63.050007,13.772702,16.747065,-3.7719727,25.183105,21.411133,21.411133,0.0,280.75824,249.9297,1034.2175,9.0,210.20108,2.0,1.0,0.0,3.0,5905.0,178.875,133.125,55.686275,1.3615723,494.08893,0.0,1.1535653,1.03125,0.0,1.0,77.78,0.140625,0.8125,0.005859375,0.6640625,-0.109375,1.0,0.0,0.6484375,6.75,0.859375,0.0,0.6484375,168.41942,170.00082,526.16144,569.6766,1228.5709,85.860054,0.171875,21.757559,91.27561,43.24978,2.0,71.684265,88.67145,8.25,14.25,68.78591,117.26701,6.152,10.488,1.0791626,19.007812,1.1027527,1.1148071,1.0436249,0.91918945,1.0,1.0,0.0,5.0,1.2329102,1.2158203,0.91918945,0.7702637,2.2460938,2.5195312,2.0117188,2.1484375,-0.375,-1.5,0.0,0.0,0.0,1.0,0.8798828,0.01638795,3.062441,0.8701172,0.8697516,91.99982,0.7812499,1.0,0.0,216.84232,249.82343,21.375,0.0,0.0,0.0,0.0,0.0,0.25,222.76709,2.4813843,-3.0097406,99.90234,0.0,0.999,2.1556392,1179.8335,218.52916,0.0,222.11946,42.453773,0.3316701,0.0,77.03,396.375,450.0,10.0,0.0,-0.0875,2.0187223,10.0,0.0,-0.16,0.0,0.0,-9.25,0.0,0.45776367,0.75,1020.75,276.625,128.0,340.40625,303.28125,4.018483,79.82713,0.0,1764.3424,200.93994,0.0,48.24959,323.75,3.3691406,1.4923096,73.724365,78.585815,-1.1837769,2.8125,48.255806,48.199883,47.982403,47.733852,1.1535645,0.0,3.062439,103.66367,0
